date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:43:39	11855/11855	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2018:19:50%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fillustrations%2Flearning-illustration-valentine.png?auto=format&blur=200&h=650&ixlib=php-3.3.1&px=16&s=c5665658556f22828b8722568fdd1881	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/illustrations/learning-illustration-valentine6b14.png	(from https://www.classcentral.com/)
08:43:39	8037/8037	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:43:38%20GMT	https://www.classcentral.com/subject/it-certifications	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/subject/it-certifications	(from https://www.classcentral.com/)
08:43:40	8010/8010	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:43:39%20GMT	https://www.classcentral.com/course/modern-world-430	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/course/modern-world-430	(from https://www.classcentral.com/)
08:43:41	8023/8023	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:43:40%20GMT	https://www.classcentral.com/course/what-is-a-mind-3314	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/course/what-is-a-mind-3314	(from https://www.classcentral.com/)
08:43:42	8802/8802	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:43:42%20GMT	https://www.classcentral.com/course/edx-circular-fashion-design-science-and-value-in-a-sustainable-clothing-industry-17080	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/course/edx-circular-fashion-design-science-and-value-in-a-sustainable-clothing-industry-17080.ef.delayed	(from https://www.classcentral.com/)
08:43:43	8249/8249	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:43:43%20GMT	https://www.classcentral.com/help/moocs	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/help/moocs.f0.delayed	(from https://www.classcentral.com/)
08:43:44	260/260	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2021:32:30%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-free-certificates.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=b5155aa65e3f08684b348db07bc933bc	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/icon-free-certificates1174.png	(from https://www.classcentral.com/)
08:43:45	253/253	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2014:05:08%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-ivy-league.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=f8a1677dcc3c0f63edfb09169c6e4688	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/icon-ivy-league6438.png	(from https://www.classcentral.com/)
08:43:47	249/249	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2011:59:14%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fstanford-trn-sq.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=19ee19b964c73d99b3a84a6117794fb7	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/stanford-trn-sq17f6.png	(from https://www.classcentral.com/)
08:43:48	771910/771910	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:43:47%20GMT	https://www.classcentral.com/university/stanford	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/university/stanford.html	(from https://www.classcentral.com/)
08:43:48	212/212	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Sep%202022%2010:57:55%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-best-all-time.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=5b9352713172c7fcd977a343d792b019	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/icon-best-all-time6b4b.png	(from https://www.classcentral.com/)
08:43:49	186/186	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2007:20:21%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-cs.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=390c31c31510fa9d18c870c4a605e3d4	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/icon-csaed6.png	(from https://www.classcentral.com/)
08:43:51	251/251	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2021:32:37%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-sustainability.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=cf01fc7556e778ef641d9bebbb58090e	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/icon-sustainability9a1a.png	(from https://www.classcentral.com/)
08:43:52	773652/773652	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:43:50%20GMT	https://www.classcentral.com/collection/sustainability-online-courses	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/collection/sustainability-online-courses.html	(from https://www.classcentral.com/)
08:43:53	215/215	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2011:40:13%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fmit-trn-sq.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=9a7c86b420e58c1da3065805414fb058	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/mit-trn-sqf645.png	(from https://www.classcentral.com/)
08:43:54	802870/802870	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:43:53%20GMT	https://www.classcentral.com/university/mit	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/university/mit.html	(from https://www.classcentral.com/)
08:43:54	7987/7987	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:43:54%20GMT	https://www.classcentral.com/institution/google	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/institution/google	(from https://www.classcentral.com/)
08:43:55	220/220	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Dec%202022%2008:31:34%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fgoogle-trn-sq.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=f576f4703270fd64e2335a08f5433212	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/google-trn-sqffa8.png	(from https://www.classcentral.com/)
08:43:56	8306/8306	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:43:56%20GMT	https://www.classcentral.com/institution/amazon	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/institution/amazon.fd.delayed	(from https://www.classcentral.com/)
08:43:57	231/231	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2019:55:03%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Famazon-trn-sq.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=769fdd5e5fdc879377db49f65750aeb4	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/amazon-trn-sqc0bb.png	(from https://www.classcentral.com/)
08:43:58	184/184	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2012:07:00%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-business.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=b910d7c48aee9e8a351adbd7e5e43088	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/icon-business39ff.png	(from https://www.classcentral.com/)
08:43:59	700/700	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2013%20Feb%202023%2009:40:55%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fpromobar%2Fdeal.svg?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=219f98b8ed372bf9882992495b1306ad	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/promobar/deale4ca.svg	(from https://www.classcentral.com/)
08:44:01	125572/125572	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2000:05:13%20GMT	https://www.classcentral.com/report/category/best-courses/	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/report/category/best-courses/index.html	(from https://www.classcentral.com/)
08:44:01	137941/137941	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2021:21:40%20GMT	https://www.classcentral.com/report/online-learning-deals/	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/report/online-learning-deals/index.html	(from https://www.classcentral.com/)
08:44:01	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Feb%202023%2005:44:01%20GMT	https://www.classcentral.com/images/illustrations/homepage-discover-01.png	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/images/illustrations/homepage-discover-01.101.delayed	(from https://www.classcentral.com/)
08:44:02	240/240	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2009:48:07%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fharvard.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=f1c37d68ba75a2d79060c761015d13dd	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/harvard24a9.png	(from https://www.classcentral.com/)
08:44:03	771208/771208	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:44:02%20GMT	https://www.classcentral.com/university/harvard	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/university/harvard.html	(from https://www.classcentral.com/)
08:44:04	3875/3875	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2000:27:02%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fharvard.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=e177bee72e03d5df7c50177940004b51	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/harvard12fb.png	(from https://www.classcentral.com/)
08:44:05	236/236	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2011:05:25%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fstanford.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=4d76acd20763cefaed85c13fb5372a5f	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/stanford5813.png	(from https://www.classcentral.com/)
08:44:05	3246/3246	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2011:31:07%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fstanford.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=88952c24aeee5f18451e40581c99deac	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/stanford692f.png	(from https://www.classcentral.com/)
08:44:07	235/235	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2011:26:39%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fiit-kharagpur.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=dbb147b3f2122e282590dfa390774c91	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/iit-kharagpurbad5.png	(from https://www.classcentral.com/)
08:44:08	737485/737485	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:44:06%20GMT	https://www.classcentral.com/university/iit-kharagpur	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/university/iit-kharagpur.html	(from https://www.classcentral.com/)
08:44:08	4415/4415	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2004:09:04%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fiit-kharagpur.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=240da08e01eed98192e99ce4f1d6ce97	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/iit-kharagpur3e7e.png	(from https://www.classcentral.com/)
08:44:09	239/239	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2013:20:28%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fmit.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=02800637beb3661f9470dadb7ad3e8d8	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/mit7179.png	(from https://www.classcentral.com/)
08:44:10	741/741	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2013:34:00%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fmit.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=5e57f727cf0057460f8bee7213cd3539	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/mit6803.png	(from https://www.classcentral.com/)
08:44:12	240/240	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2005:44:12%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Frice.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=2178a591a83a18a7787fa7f546bb197c	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/ricec4e3.png	(from https://www.classcentral.com/)
08:44:13	753543/753543	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:44:11%20GMT	https://www.classcentral.com/university/rice	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/university/rice.html	(from https://www.classcentral.com/)
08:44:13	4913/4913	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2004:09:14%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Frice.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=a4cd65fffbdcfa9e4f713a0f8727ca9f	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/ricecc22.png	(from https://www.classcentral.com/)
08:44:15	240/240	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2008:40:35%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fiitm.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=93aa888ff0997150eb3cd10fd4793843	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/iitm5204.png	(from https://www.classcentral.com/)
08:44:16	736046/736046	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:44:14%20GMT	https://www.classcentral.com/university/iitm	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/university/iitm.html	(from https://www.classcentral.com/)
08:44:16	5548/5548	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2003:45:22%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fiitm.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=78fd57bad00a8445c4a83e942421bdfa	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/iitm3280.png	(from https://www.classcentral.com/)
08:44:18	229/229	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2011:26:39%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fcolumbia.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=a591532afd41f2ce4428d919445e07c6	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/columbia9b1a.png	(from https://www.classcentral.com/)
08:44:19	751169/751169	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:44:17%20GMT	https://www.classcentral.com/university/columbia	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/university/columbia.html	(from https://www.classcentral.com/)
08:44:19	2387/2387	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2017:51:19%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fcolumbia.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=cda5c4e367a8d8597981733b1a1e2020	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/columbia3755.png	(from https://www.classcentral.com/)
08:44:21	237/237	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Nov%202022%2010:42:39%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fcornell.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=4e41c1451711a035caa7d02d9d276d15	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/cornella27f.png	(from https://www.classcentral.com/)
08:44:22	733224/733224	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:44:20%20GMT	https://www.classcentral.com/university/cornell	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/university/cornell.html	(from https://www.classcentral.com/)
08:44:22	4778/4778	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2014:32:35%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fcornell.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=c281a17cd599f91a73543731494ff4de	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/cornell9c0f.png	(from https://www.classcentral.com/)
08:44:24	238/238	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2011:59:14%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fedinburgh.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=7591ca2c569462d7117aa23378267c2e	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/edinburgh47df.png	(from https://www.classcentral.com/)
08:44:25	781175/781175	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:44:23%20GMT	https://www.classcentral.com/university/edinburgh	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/university/edinburgh.html	(from https://www.classcentral.com/)
08:44:26	5180/5180	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2008:17:33%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fedinburgh.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=02e1424f140c413a5f4bff39345aade7	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/edinburgh3216.png	(from https://www.classcentral.com/)
08:44:27	241/241	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2009:59:24%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fpurdue.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=d06c10c597caa799bfb87e0053557753	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/purdue21f6.png	(from https://www.classcentral.com/)
08:44:28	740453/740453	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:44:26%20GMT	https://www.classcentral.com/university/purdue	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/university/purdue.html	(from https://www.classcentral.com/)
08:44:28	1879/1879	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2006:24:25%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fpurdue.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=57260d55af3c798ab3c3c38fd644d5dc	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/purdue39cf.png	(from https://www.classcentral.com/)
08:44:30	203/203	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Dec%202022%2010:06:44%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fpenn.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=3d58c48b5efe9a51f65f424dd4af6262	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/pennab51.png	(from https://www.classcentral.com/)
08:44:31	788456/788456	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:44:29%20GMT	https://www.classcentral.com/university/penn	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/university/penn.html	(from https://www.classcentral.com/)
08:44:31	2471/2471	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2022:37:56%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fpenn.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=9be4953459c0a57a968f58552de3da24	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/penn0cdc.png	(from https://www.classcentral.com/)
08:44:33	170/170	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2011:26:39%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fduke.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=57ad7d266b06143d32665738cbaff375	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/dukedf08.png	(from https://www.classcentral.com/)
08:44:34	760803/760803	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:44:32%20GMT	https://www.classcentral.com/university/duke	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/university/duke.html	(from https://www.classcentral.com/)
08:44:34	1630/1630	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2006:18:12%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fduke.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=7badaeb1866525d65f9e1b769fd1c8a8	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/dukebf93.png	(from https://www.classcentral.com/)
08:44:36	220/220	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202022%2013:30:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fumich.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=031c94c40f8a9dfb3a6ffdbd8fd257ad	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/umichb05a.png	(from https://www.classcentral.com/)
08:44:37	790708/790708	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:44:35%20GMT	https://www.classcentral.com/university/umich	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/university/umich.html	(from https://www.classcentral.com/)
08:44:37	2702/2702	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2017:51:24%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fumich.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=c3639dfc0b29edccbff274081475d99f	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/umich1bfb.png	(from https://www.classcentral.com/)
08:44:38	7962/7962	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:44:37%20GMT	https://www.classcentral.com/provider/coursera	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/provider/coursera	(from https://www.classcentral.com/)
